;data_PV_Aufdach_Erfurt;data_PV_Aufdach_Nordhausen;data_PV_Aufdach_Gera;data_PV_Aufdach_Hildburghausen
4531;0,014114092;0,025597365;0,023738953;0,027430737
4532;0,000307693;0,001548378;0,002031592;0,002815864
4533;0;0;0;0
4534;0;0;0;0
4535;0;0;0;0
4536;0;0;0;0
4537;0;0;0;0
4538;0;0;0;0
4539;0;0;0;0
4540;0;0;0;0
4541;0,022107122;0,024515884;0,033496464;0,030282768
4542;0,057711217;0,061974154;0,133213887;0,096490362
4543;0,10292522;0,147343895;0,238747579;0,195841302
4544;0,139602513;0,185407895;0,394129026;0,280486026
4545;0,176604632;0,197033211;0,493767711;0,357967263
4546;0,202744737;0,242824145;0,580598803;0,410505118
4547;0,233856182;0,242369052;0,588243869;0,443262118
4548;0,246619468;0,228600711;0,615308605;0,473062224
4549;0,243113092;0,187705026;0,548198171;0,426043263
4550;0,216529934;0,125663211;0,494015724;0,348701684
4551;0,1741245;0,125539686;0,441393592;0,303341763
4552;0,14316403;0,092695761;0,345812211;0,224415789
4553;0,095797611;0,066899744;0,192345039;0,140750598
4554;0,055178112;0,029514048;0,075499298;0,071889624
4555;0,018424247;0,003711255;0,020239246;0,024731968
4556;0,000419944;0;0,000549482;0,00029699
4557;0;0;0;0
4558;0;0;0;0
4559;0;0;0;0
4560;0;0;0;0
4561;0;0;0;0
4562;0;0;0;0
4563;0;0;0;0
4564;0;0;0;0
4565;0,030136247;0,017737347;0,028731337;0,014605856
4566;0,102117853;0,055687863;0,093252707;0,044630329
4567;0,200611342;0,100946894;0,168075868;0,081077909
4568;0,283623513;0,136371119;0,226758671;0,114715958
4569;0,377492882;0,185959303;0,294032842;0,143982474
4570;0,4799175;0,210888237;0,359287753;0,168480395
4571;0,483148895;0,243081789;0,367533829;0,185217671
4572;0,489804316;0,26074129;0,362132921;0,18835275
4573;0,466623513;0,259852776;0,342092013;0,179364079
4574;0,418061093;0,219592776;0,326958395;0,157221079
4575;0,339168829;0,196260276;0,271352882;0,136780461
4576;0,229017276;0,163435855;0,214867042;0,107225961
4577;0,153987999;0,118701264;0,137993076;0,074840981
4578;0,072527234;0,063918288;0,057351478;0,040157664
4579;0,026001892;0,024275913;0,020100022;0,012720523
4580;0,000433253;0,00085861;0,000261305;0,000190555
4581;0;0;0;0
4582;0;0;0;0
4583;0;0;0;0
4584;0;0;0;0
4585;0;0;0;0
4586;0;0;0;0
4587;0;0;0;0
4588;0;0;0;0
4589;0,036771924;0,032649126;0,037144666;0,021318007
4590;0,104519487;0,115051619;0,110793257;0,059925999
4591;0,191059224;0,265475211;0,162154856;0,106958925
4592;0,257468961;0,418766605;0,275147724;0,153698329
4593;0,274683;0,557490237;0,210488527;0,220052684
4594;0,294124342;0,626558289;0,273828197;0,286652645
4595;0,302954092;0,667884987;0,242070474;0,265901408
4596;0,326626105;0,660656487;0,369284368;0,238359908
4597;0,414133816;0,618660395;0,395930132;0,251675566
4598;0,389448079;0,558455803;0,333218921;0,250806316
4599;0,365236698;0,470704895;0,220247724;0,255508934
4600;0,275272934;0,349021934;0,179453171;0,187317355
4601;0,177478697;0,217122277;0,067827505;0,127983699
4602;0,080065149;0,093801225;0,01082758;0,074421043
4603;0,025123492;0,025509478;0,001229009;0,025182486
4604;0,000477476;0,000897492;0;0,000413243
4605;0;0;0;0
4606;0;0;0;0
4607;0;0;0;0
4608;0;0;0;0
4609;0;0;0;0
4610;0;0;0;0
4611;0;0;0;0
4612;0;0;0;0
4613;0,035027645;0,029242678;0,039245313;0,013534199
4614;0,127640333;0,074282108;0,107342743;0,032633475
4615;0,271870579;0,123871737;0,187038039;0,065744436
4616;0,458898987;0,131273605;0,261637026;0,135605408
4617;0,583664053;0,160534342;0,354764763;0,176794855
4618;0,662787474;0,161764776;0,382166606;0,151914079
4619;0,711438987;0,172272829;0,435932487;0,170435605
4620;0,717056605;0,152995224;0,467177329;0,14571375
4621;0,682707987;0,139383395;0,454401039;0,131844276
4622;0,619898053;0,114151066;0,407345961;0,145114184
4623;0,521140658;0,104322039;0,341480408;0,092642065
4624;0,387820342;0,105977467;0,258973895;0,074775726
4625;0,23607;0,045673429;0,158412505;0,060479333
4626;0,098198763;0,038452634;0,075827977;0,038143461
4627;0,024701629;0,014349367;0,024482631;0,012038679
4628;0,000803796;0,000331895;0,000188531;0,000193072
4629;0;0;0;0
4630;0;0;0;0
4631;0;0;0;0
4632;0;0;0;0
4633;0;0;0;0
4634;0;0;0;0
4635;0;0;0;0
4636;0;0;0;0
4637;0,029961434;0,036165712;0,03237583;0,032253268
4638;0,116330211;0,111842858;0,014751534;0,105828418
4639;0,272222132;0,252828947;0,02136838;0,185773895
4640;0,438313895;0,423189908;0,039554487;0,196293987
4641;0,584070987;0,548094632;0,323946119;0,213927
4642;0,664456145;0,631145329;0,399156711;0,310083869
4643;0,700076132;0,677085552;0,46495725;0,214801066
4644;0,721677355;0,668111329;0,241639461;0,412855224
4645;0,698414684;0,645879237;0,407064237;0,141925409
4646;0,63212775;0,590748079;0,479729685;0,117173696
4647;0,540042632;0,497969487;0,28100854;0,513493184
4648;0,407610829;0,373478921;0,249551802;0,295896553
4649;0,247204106;0,226854987;0,11217587;0,166241053
4650;0,088277515;0,084706847;0,012853318;0,093108956
4651;0,02315552;0,021799153;0,001813046;0,024687663
4652;0,000883755;0,001143266;0;0,001180312
4653;0;0;0;0
4654;0;0;0;0
4655;0;0;0;0
4656;0;0;0;0
4657;0;0;0;0
4658;0;0;0;0
4659;0;0;0;0
4660;0;0;0;0
4661;0,029181036;0,02768111;0,026951494;0,030601453
4662;0,117818531;0,116520675;0,083642558;0,0977403
4663;0,282855394;0,270103184;0,146554587;0,246852553
4664;0,462686605;0,440940908;0,270637014;0,384473368
4665;0,604109487;0,58222654;0,276706354;0,509626105
4666;0,704908777;0,665270013;0,286710434;0,599024013
4667;0,736837461;0,704993053;0,343327263;0,630964737
4668;0,745139882;0,720266329;0,351550224;0,646421013
4669;0,715142329;0,694776355;0,370608711;0,619223842
4670;0,642780276;0,634935355;0,360363118;0,558376342
4671;0,544412961;0,53119121;0,311552684;0,478039342
4672;0,402368842;0,397709566;0,211294689;0,355475092
4673;0,239342329;0,235911079;0,150482104;0,217695355
4674;0,086173496;0,089988324;0,076799321;0,085251031
4675;0,02382371;0,02483021;0,023044829;0,02407654
4676;0,000440042;0,00072369;0,00038353;0,00033253
4677;0;0;0;0
4678;0;0;0;0
4679;0;0;0;0
4680;0;0;0;0
4681;0;0;0;0
4682;0;0;0;0
4683;0;0;0;0
4684;0;0;0;0
4685;0,032596008;0,025817568;0,036652011;0,030799381
4686;0,09548314;0,083935358;0,091007104;0,115847428
4687;0,150103342;0,179893816;0,185065973;0,245480053
4688;0,190772684;0,260551066;0,275446303;0,415320908
4689;0,289539711;0,364861066;0,288140724;0,53846546
4690;0,322173908;0,448711184;0,391579066;0,6171675
4691;0,413276605;0,442650513;0,441398408;0,666271697
4692;0,468496856;0,481407987;0,454750184;0,668106513
4693;0,453295816;0,388309145;0,473962777;0,651947132
4694;0,364588974;0,354410803;0,424083237;0,577723776
4695;0,367793882;0,288210552;0,394723776;0,477979145
4696;0,27640946;0,249804631;0,305169355;0,359628711
4697;0,175147855;0,172039263;0,234538579;0,221523908
4698;0,084519995;0,081927174;0,083209378;0,082596087
4699;0,034344284;0,026392935;0,027860065;0,021886318
4700;0,001785415;0,000313944;0,000933902;0,000356344
4701;0;0;0;0
4702;0;0;0;0
4703;0;0;0;0
4704;0;0;0;0
4705;0;0;0;0
4706;0;0;0;0
4707;0;0;0;0
4708;0;0;0;0
4709;0,029184888;0,030802271;0,04102258;0,030302392
4710;0,11359725;0,085183851;0,146455382;0,105151078
4711;0,267555632;0,168671822;0,230565553;0,261413092
4712;0,417524132;0,232042074;0,380745947;0,427943092
4713;0,535612106;0,336768158;0,466057658;0,562166368
4714;0,620991237;0,389850197;0,467998421;0,651573908
4715;0,661414974;0,455099329;0,508499211;0,693916737
4716;0,666962763;0,402881724;0,512041224;0,691441421
4717;0,634701789;0,398983342;0,419310549;0,669218961
4718;0,579378;0,391533316;0,27857175;0,596464421
4719;0,486011881;0,297560408;0,177117513;0,507721461
4720;0,362217197;0,200714882;0,09663917;0,382783026
4721;0,218453842;0,131338618;0,049738918;0,232431671
4722;0,089064174;0,062705913;0,008637672;0,08604347
4723;0,025080391;0,022386294;0,001501387;0,021963371
4724;0,000246713;0,000335581;0;0,000517722
4725;0;0;0;0
4726;0;0;0;0
4727;0;0;0;0
4728;0;0;0;0
4729;0;0;0;0
4730;0;0;0;0
4731;0;0;0;0
4732;0;0;0;0
4733;0,030992254;0,031272124;0,032379683;0,031528492
4734;0,119427967;0,105012624;0,111151069;0,10775666
4735;0,249207474;0,25804204;0,181206118;0,251343276
4736;0,404969369;0,413645013;0,27400879;0,408559539
4737;0,517637171;0,548390803;0,453343974;0,528554566
4738;0,594128763;0,630945474;0,368452923;0,617319197
4739;0,636584763;0,670492737;0,300083882;0,648561632
4740;0,656977224;0,665231487;0,247128497;0,666447474
4741;0,633885513;0,639541658;0,118122166;0,611484868
4742;0,56552779;0,58152825;0,220502961;0,56935875
4743;0,471704171;0,477820224;0,218636842;0,482000329
4744;0,354302447;0,358997842;0,112594603;0,359046
4745;0,209274948;0,217791671;0,201049579;0,219426632
4746;0,09144799;0,091866482;0,087813272;0,08695847
4747;0,021604595;0,024536929;0,024926767;0,020689113
4748;0,000219968;0,000396174;0,000967059;0,000342427
4749;0;0;0;0
4750;0;0;0;0
4751;0;0;0;0
4752;0;0;0;0
4753;0;0;0;0
4754;0;0;0;0
4755;0;0;0;0
4756;0;0;0;0
4757;0,030200538;0,031424688;0,032205111;0,028589175
4758;0,112274593;0,107190806;0,118462883;0,055850396
4759;0,240900237;0,278658434;0,24829729;0,125555337
4760;0,385070527;0,454410671;0,368477724;0,211916408
4761;0,491612645;0,590663803;0,485412316;0,283382724
4762;0,570902211;0,678686802;0,5511045;0,270076698
4763;0,606837631;0,717494842;0,534412974;0,393360908
4764;0,605744447;0,716779698;0,514827158;0,397630105
4765;0,574663342;0,68702775;0,408297079;0,470779539
4766;0,521506658;0,622818829;0,439098869;0,493180184
4767;0,434116934;0,524140895;0,421687381;0,430322092
4768;0,331417816;0,391355132;0,3132045;0,275972428
4769;0,199120855;0,232048816;0,202458197;0,187806158
4770;0,078272953;0,081137144;0,083616071;0,087924036
4771;0,021754366;0,020803007;0,024259925;0,028243161
4772;0,000175035;0,000456631;0,000624873;0,000840211
4773;0;0;0;0
4774;0;0;0;0
4775;0;0;0;0
4776;0;0;0;0
4777;0;0;0;0
4778;0;0;0;0
4779;0;0;0;0
4780;0;0;0;0
4781;0,028528737;0,030470704;0,001270572;0
4782;0,093928843;0,105500463;0,006042323;0,090434266
4783;0,171887566;0,235701592;0,027473356;0,302525487
4784;0,269881658;0,368761856;0,040333922;0,484456382
4785;0,349510737;0,482363921;0,040466116;0,625819066
4786;0,392845619;0,549797013;0,289477105;0,474311921
4787;0,412231579;0,581037039;0,224622868;0,546197211
4788;0,402898579;0,598655605;0,383197184;0,450098132
4789;0,411270829;0,558785684;0,303897987;0,414800803
4790;0,355901289;0,515742158;0,48937571;0,250213974
4791;0,313050395;0,429602131;0,503083855;0,173756093
4792;0,226516919;0,315966355;0,336630908;0,073049507
4793;0,131976229;0,199677079;0,242019908;0,048438415
4794;0,075765853;0,080819061;0,09309812;0,056509918
4795;0,02245292;0,02180327;0,028112893;0,003426097
4796;0,000184994;0,000188536;0,000529207;0
4797;0;0;0;0
4798;0;0;0;0
4799;0;0;0;0
4800;0;0;0;0
4801;0;0;0;0
4802;0;0;0;0
4803;0;0;0;0
4804;0;0;0;0
4805;0,028088333;0,033971951;0,026894258;0,02834068
4806;0,08931026;0,103937258;0,121778554;0,103585946
4807;0,145448882;0,231263842;0,222373895;0,226826092
4808;0,224711961;0,3477;0,490890276;0,508670171
4809;0,284059342;0,569079435;0,440295592;0,544576697
4810;0,334145961;0,648438829;0,443620895;0,375935455
4811;0,434324013;0,286238487;0,257822921;0,05444539
4812;0,417280935;0,343187605;0,281526237;0,052634653
4813;0,377321921;0,440952948;0,293134697;0,062081787
4814;0,353146658;0,374032737;0,159482092;0,525217224
4815;0,304781684;0,383767855;0,03777722;0,543105474
4816;0,191714653;0,258343026;0,025222794;0,408525829
4817;0,141401211;0,144141876;0,014996056;0,26588696
4818;0,075699154;0,081332905;0,005689903;0,095009747
4819;0,025024191;0,024187375;0,001021514;0,008524887
4820;0,000266554;0,000387767;0;5,15E-05
4821;0;0;0;0
4822;0;0;0;0
4823;0;0;0;0
4824;0;0;0;0
4825;0;0;0;0
4826;0;0;0;0
4827;0;0;0;0
4828;0;0;0;0
4829;0,014357145;0,029487079;0,027469022;0,021365804
4830;0,060546273;0,099962305;0,076697949;0,070302821
4831;0,093158076;0,256982566;0,086309061;0,142524975
4832;0,143356421;0,471049224;0,129795158;0,18176475
4833;0,204153355;0,594294908;0,143308263;0,222961421
4834;0,145191237;0,58332454;0,19518154;0,207582198
4835;0,182258369;0,194336369;0,184514566;0,288564513
4836;0,2043195;0,339173645;0,350668212;0,262056
4837;0,303286381;0,373127369;0,295253645;0,424625014
4838;0,300018869;0,357355658;0,12133189;0,428294645
4839;0,153583954;0,258721066;0,127116615;0,303924474
4840;0,062401074;0,072871082;0,206209697;0,22835029
4841;0,060301871;0,110089429;0,090591983;0,188562237
4842;0,045479353;0,0507276;0,051513055;0,086091628
4843;0,009634637;0,01847934;0,011687752;0,02354295
4844;6,57E-05;0,000186053;3,87E-05;0,000534697
4845;0;0;0;0
4846;0;0;0;0
4847;0;0;0;0
4848;0;0;0;0
4849;0;0;0;0
4850;0;0;0;0
4851;0;0;0;0
4852;0;0;0;0
4853;0;0,024661899;0,024963054;0,024832859
4854;0,009364856;0,095800019;0,116698618;0,089616063
4855;0,027089538;0,152760936;0,29934225;0,176614986
4856;0,042553038;0,151584679;0,487442171;0,259195421
4857;0,05857228;0,347230461;0,62618025;0,344699764
4858;0,069412622;0,346676645;0,712833158;0,381458684
4859;0,075043003;0,408034618;0,751735106;0,385508763
4860;0,074777171;0,476474211;0,748795066;0,412703526
4861;0,070754783;0,311565687;0,713064316;0,38893279
4862;0,063595149;0,305590737;0,636933908;0,395836224
4863;0,05406109;0,352547574;0,528711079;0,304504776
4864;0,040368114;0,375381158;0,386098698;0,212455776
4865;0,023690313;0,204211145;0,217536434;0,149372787
4866;0,010779904;0,089539011;0,066755992;0,067965237
4867;0,002025158;0,023530911;0,01623523;0,022219571
4868;0;0,000845701;6,03E-05;7,63E-05
4869;0;0;0;0
4870;0;0;0;0
4871;0;0;0;0
4872;0;0;0;0
4873;0;0;0;0
4874;0;0;0;0
4875;0;0;0;0
4876;0;0;0;0
4877;0,033170676;0,016393188;0,033454567;0,022412925
4878;0,110861882;0,057095759;0,128660558;0,096454484
4879;0,288747513;0,120953128;0,321658619;0,239857619
4880;0,466187684;0,17685746;0,487232684;0,398795526
4881;0,594687395;0,224993684;0,662590026;0,524121632
4882;0,67063721;0,263223829;0,731821816;0,587926026
4883;0,266009763;0,280103171;0,287517079;0,621583579
4884;0,362364079;0,27451204;0,235908671;0,639276789
4885;0,362765234;0,280620869;0,286029;0,612279474
4886;0,315959132;0,247883132;0,309741466;0,565296632
4887;0,308759526;0,204013697;0,284856356;0,474877776
4888;0,243635605;0,155807645;0,130519934;0,357598855
4889;0,178203233;0,098486507;0,102861651;0,217013921
4890;0,067682069;0,05505685;0,033065211;0,078550823
4891;0,019421598;0,016298173;0,002588899;0,01733612
4892;0,000269395;0,000118093;0;0,00010648
4893;0;0;0;0
4894;0;0;0;0
4895;0;0;0;0
4896;0;0;0;0
4897;0;0;0;0
4898;0;0;0;0
4899;0;0;0;0
4900;0;0;0;0
4901;0,023850125;0,021172715;0,030467815;0,025284243
4902;0,105968076;0,084880697;0,111618201;0,103353102
4903;0,280319882;0,108135663;0,274266435;0,266238513
4904;0,466715013;0,230505356;0,45719179;0,463628092
4905;0,609202184;0,273341803;0,599146816;0,586276618
4906;0,698537487;0,226765895;0,691260829;0,655323
4907;0,740849013;0,246354118;0,72643054;0,257670983
4908;0,745493842;0,143089145;0,728640987;0,287497816
4909;0,711203013;0,322809592;0,690875566;0,293825763
4910;0,64172321;0,181480619;0,622631013;0,266255369
4911;0,534347961;0,15713921;0,519101171;0,224796237
4912;0,394632277;0,05882222;0,371798211;0,172156046
4913;0,224398934;0,018316446;0,215564368;0,135091323
4914;0,080367821;0,006609839;0,069269352;0,06976562
4915;0,017129956;0,001218961;0,017570215;0,019178834
4916;6,44E-05;0;2,67E-05;0,00012025
4917;0;0;0;0
4918;0;0;0;0
4919;0;0;0;0
4920;0;0;0;0
4921;0;0;0;0
4922;0;0;0;0
4923;0;0;0;0
4924;0;0;0;0
4925;0,026263028;0,026552819;0,020420585;0,024110178
4926;0,101245472;0,100269794;0,053048088;0,056546518
4927;0,278704184;0,238725908;0,077473291;0,147895303
4928;0,4566765;0,398135763;0,10999817;0,301150579
4929;0,612587684;0,529390105;0,157637645;0,464490119
4930;0,71087554;0,605159329;0,240098408;0,510141395
4931;0,758474803;0,663806013;0,208961921;0,640793763
4932;0,763360421;0,669902802;0,254553;0,614347855
4933;0,730889961;0,666042948;0,190245355;0,483519711
4934;0,666192237;0,608299224;0,239734816;0,420618276
4935;0,563818184;0,516816079;0,174208776;0,369469776
4936;0,410940947;0,390868737;0,106134703;0,256844835
4937;0,246736974;0,223243145;0,044577596;0,154410584
4938;0,088146766;0,082489899;0,008638804;0,053208454
4939;0,021085236;0,021774424;0,002164705;0,016421649
4940;9,01E-05;0,00021543;0;4,51E-05
4941;0;0;0;0
4942;0;0;0;0
4943;0;0;0;0
4944;0;0;0;0
4945;0;0;0;0
4946;0;0;0;0
4947;0;0;0;0
4948;0;0;0;0
4949;0,028318335;0,031006701;0,027981085;0,002013366
4950;0,101289537;0,094950272;0,077068765;0,01827491
4951;0,266496158;0,263305697;0,111786513;0,044507045
4952;0,44387854;0,451355053;0,308292395;0,069165813
4953;0,58326675;0,60220725;0,352645816;0,096125084
4954;0,655619171;0,698275026;0,654302053;0,13217175
4955;0,710415631;0,750138671;0,5571435;0,123313105
4956;0,716630408;0,758262908;0,242715789;0,13351054
4957;0,697788632;0,720875527;0,274290513;0,159154619
4958;0,620986421;0,654769184;0,41463225;0,15129525
4959;0,507408434;0,550803514;0,367459184;0,148819934
4960;0,376756066;0,397928684;0,267230566;0,095329515
4961;0,218653698;0,236084447;0,233498369;0,070388061
4962;0,085922353;0,078812803;0,07942513;0,028931337
4963;0,019391258;0,02300623;0,01659981;0,007561367
4964;3,80E-05;0,000116299;0;9,18E-06
4965;0;0;0;0
4966;0;0;0;0
4967;0;0;0;0
4968;0;0;0;0
4969;0;0;0;0
4970;0;0;0;0
4971;0;0;0;0
4972;0;0;0;0
4973;0,026330618;0,02811612;0,025266569;0
4974;0,091355286;0,098785085;0,102960134;0,00684185
4975;0,240835224;0,259397684;0,264695052;0,053152832
4976;0,383849724;0,430856645;0,359098974;0,125655986
4977;0,508024855;0,585156948;0,416197381;0,18253046
4978;0,537757539;0,679866671;0,510740961;0,218632027
4979;0,612368566;0,722286553;0,25331751;0,17862004
4980;0,605291763;0,727449079;0,148155356;0,203498408
4981;0,570683092;0,699187618;0,177040461;0,206712948
4982;0,542132685;0,631065868;0,532031566;0,184488079
4983;0,488443855;0,516970184;0,226888698;0,128615289
4984;0,336154145;0,383840092;0,222171391;0,071507972
4985;0,217582184;0,223633223;0,100990476;0,071320157
4986;0,066815226;0,084713349;0,041092409;0,031404485
4987;0,018042837;0,018467373;0,002595301;0,007474057
4988;3,66E-05;4,46E-05;0;0
4989;0;0;0;0
4990;0;0;0;0
4991;0;0;0;0
4992;0;0;0;0
4993;0;0;0;0
4994;0;0;0;0
4995;0;0;0;0
4996;0;0;0;0
4997;0,003496889;0,024309022;0,022854051;0
4998;0,01962675;0,090100291;0,072595619;0,0044639
4999;0,039279265;0,205102066;0,153027008;0,015296729
5000;0,061629344;0,341275737;0,204261711;0,027743041
5001;0,073509655;0,453425842;0,268827;0,035909416
5002;0,081582604;0,474458803;0,280040566;0,044621179
5003;0,096310974;0,520854119;0,323572895;0,047990305
5004;0,108511776;0,507747948;0,335650895;0,048914455
5005;0,100358645;0,461473026;0,331567105;0,047219297
5006;0,086539978;0,45754575;0,288015513;0,042935653
5007;0,079319905;0,392850434;0,230700395;0,037394605
5008;0,060109239;0,301571961;0,155066013;0,025927248
5009;0,040627686;0,192559342;0,088832775;0,015896921
5010;0,016961452;0,081596088;0,034057022;0,006273625
5011;0,003219449;0,02034647;0,002179309;0,000920261
5012;0;7,09E-05;0;0
5013;0;0;0;0
5014;0;0;0;0
5015;0;0;0;0
5016;0;0;0;0
5017;0;0;0;0
5018;0;0;0;0
5019;0;0;0;0
5020;0;0;0;0
5021;0,008026525;0,018593763;0,015037231;0,020545338
5022;0,043177165;0,070270074;0,053300677;0,088874913
5023;0,090438119;0,143447921;0,09796303;0,235256131
5024;0,115176106;0,217182474;0,156532421;0,412284553
5025;0,128962026;0,265995316;0,190767869;0,544716355
5026;0,113809145;0,303385105;0,223573027;0,618142698
5027;0,148222776;0,305231961;0,251302342;0,673798776
5028;0,151003895;0,33160804;0,253893237;0,682789855
5029;0,143313079;0,308682474;0,264574658;0,657990947
5030;0,136027753;0,291434724;0,232270342;0,603233013
5031;0,116099053;0,26577379;0,177519632;0,513994026
5032;0,076626916;0,195347685;0,121472029;0,37547025
5033;0,047420838;0,137578919;0,087239712;0,223438184
5034;0,020704283;0,058932261;0,03487667;0,074899011
5035;0,004686931;0,013643781;0,002183231;0,015480042
